,tweet_id,user_id,bullying_traces,type,form,teasing,author_role,emotion,tweet_text
6241,99828203228635136,80926232,y,self-disclosure,other,n,defender,none,@USER go and tell them to stop being a pair of bully 's !
6246,99863298463371264,320768701,y,self-disclosure,other,n,victim,none,"a person that used to be my best friend just came knockin on my door ? ! .. hmm , okay so when where you when i got bullied in school ?"
6248,100002129850277889,62101855,n,,,,,,Christian Right Calls Al Franken a Liberal Bully for Exposing Their Big Lie ( newsvine.com ): Share With Frien ... HTTPURL
6249,99958325017448448,333140290,y,self-disclosure,other,n,victim,sadness,Byron is bulling me lls - ___ -
6252,99949461110923264,68342667,n,,,,,,Choc bully just eye candy HTTPURL
6253,99995668470435841,94238401,y,accusation,other,y,accuser,none,@USER * Bullying xD
6254,99799330793332736,177913822,y,self-disclosure,other,n,victim,sadness,@USER I want to use can not ? :( Bully me !
6258,100057450723540993,348660676,n,,,,,,Every 7 minutes a child is bullied . Adult intervention - 4 % . Peer intervention - 11 % . No intervention - 85 % . #LetsEndALLBullying
6260,100061738954784769,247984705,y,self-disclosure,cyberbullying,n,bully,none,"i was threaten that i was gonna be called by the cops , all due cus of cyber bulling"
6261,100046998425706497,288472341,y,self-disclosure,cyberbullying,y,bully,none,cyber bulling ... i peep.finally i realize im not the only one good at it.lol .
6263,99980042146291712,23036350,n,,,,,,#Christian Right Calls @USER #Liberal Bully 4 Exposing Their Big Lie HTTPURL via @USER #politics #goplies #bigotry
6267,99787769630556160,204703737,n,,,,,,#iiHope SomeDay No One Has To Go Threw The Pain Of Cyber Bulling
6269,99903224194142208,128413472,n,,,,,,"#RiseOfThePlanetOfTheApes is a GREAT movie ! I love @USER , he plays a good bully once again ."
6270,99707118503997440,323123564,n,,,,,,scabies Celebrities open up about their bullying experiences in new book Dont Peak at High School ;) HTTPURL
6280,99907495354564609,130199390,y,self-disclosure,other,n,bully,none,"But knowing me I bully tru d line to d top , but then it was a dead stop with thousands of ppl , I cudnt move"
6282,99761730351153153,45096596,n,,,,,,"Fat kid bullied and bullie went wrong - must watch to the end , very funny via @USER #Funny_Videos HTTPURL"
6285,100039850559938561,201534507,n,,,,,,Vintage bully #onmyblacktieshit
6288,99880882491502592,323893767,n,,,,,,Unions bullying heads to shut schools for public sector strikes - Telegraph.co.uk HTTPURL
6292,99909161227272192,213084179,y,accusation,cyberbullying,n,accuser,none,@USER No nigga ! They on they way to get YOU ! cyber bully
6296,99761575770066944,77163079,n,,,,,,SAVE $ 12.52 - Bully Dog 33307 Custom A Pillar Mount $ 67.47 HTTPURL
6297,99926870191124480,177203019,n,,,,,,#Minnesota school district getting heat over stance on #bullying of #LGBT students . HTTPURL #equality
6299,99924589131464705,309796606,n,,,,,,put an end to BULLYING :) HTTPURL
6300,100010135526719488,306882188,n,,,,,,"@USER Is n't bullying nobody okay ? You just gtfo guys , she 's a nice girl , she would n't do that ."
6303,99904521366540289,8431652,n,,,,,,I have some free time before I have to kill a kitten . Would any women like to be bullied ? #p2
6304,99795366370738176,15465411,y,self-disclosure,other,n,defender,none,"@USER okay , when she phones back just tell her the facts straight out about your situation . do n't let her guilt trip you or bully you , ok ?"
6308,99952748732235777,345454807,y,report,other,y,reporter,none,@USER oshit bully part 2 ok lol . am goin to try to slid thru
6311,99755477218492416,70292335,y,report,cyberbullying,y,reporter,none,Whenever I was sad or needed a kind word he was there .. Now he 's the neighborhood twitter bully lol
6312,99775807676882944,10566302,n,,,,,,"Dear PLN , How do you know if a weekend soccer coach is a bully ? I need a list . Anyone ? Anyone ?"
6314,99826610777243648,162867217,n,,,,,,#Itreallymakesmemad when people.bully
6320,99814945302130688,47097319,n,,,,,,liberals : US has been a bully to take advantage from all other countries economically ; actually down grade is a good thing #tcot #p2 #p21
6321,99973090443927552,321486596,n,,,,,,"@USER pleaseCk us out HTTPURL Sending out a positive messg "" Live "" Health Awareness , stop , gang , drug abuse , bullying ect"
6322,99951189843652608,7356602,y,self-disclosure,cyberbullying,n,victim,none,@USER How can you cyber bully me ? ? ? #OhNoes
6326,99881062028673024,100850465,n,,,,,,The Bully flushes on KD HTTPURL
6327,99860063061164032,19746957,y,self-disclosure,other,n,victim,none,@USER for a while I did . when I was bullied pretty horrifically . but it made me put my head down and work hard . :-) . x
6328,99878452827660288,36839662,y,denial,other,n,bully,none,I 'm not a bully I just keep it to real if I do n't like u trust me yull know
6329,99968022407684096,221117625,y,accusation,other,n,accuser,none,"@USER @USER stop being a bully , fino !"
6331,99836005451972608,108664039,n,,,,,,@USER its a cause he 's doing for bulling
6334,99785168650383360,222544705,y,report,other,n,reporter,none,#Bahrain : A Smart Little Kid #Saudi & #UAE : The Protective Parents #Qatar : The Selfish Bullying Kid Nxt Door #Iran : A Sick Retarded Criminal
6339,99957413783932928,41549894,y,report,verbal,n,reporter,none,@USER I do n't read the comments on Gaga s Videos anymore Haters try to bully by saying bad things ignore them
6340,99848539831664640,270102124,y,self-disclosure,other,n,victim,sadness,@USER oppa save me from @USER because she always bullied me everyday ... T . T
6341,99924134783488002,188916768,y,self-disclosure,other,n,bully,none,"@USER exactly aha , but I feel you . Aha I 've been called a bully a few times aha !"
6345,99927378016481280,32632083,n,,,,,,Pink - Perfect ( AHMIR cover ) - Anti-Bullying video HTTPURL
6346,99927302632243200,127944589,n,,,,,,"Embrace the freedom to be your authentic self . Do not allow society to bully you into their perfect-person mold . Be yourself , pure and true !"
6348,99987733258309632,45198094,y,accusation,other,y,accuser,none,"@USER lol at you . you beg the wanted to tell their fans to stop bullying you , yet you come out with shit like that ?"
6351,100046903462477824,24911804,y,self-disclosure,other,n,bully,none,I stopped being a bully 2 weeks ago .
6352,99923809963999232,299995722,n,,,,,,For people who get bullied online .. ignore them . Your better cus you 're yourself . And they act like that on computer not in person . #fakes
6360,100050747437228032,41524583,y,self-disclosure,other,y,victim,none,"@USER lol I do n't feel bullied , my head just gets real hot LOL"
6363,99968650894770177,39394922,y,report,other,n,reporter,none,The #democrats got beat up again by that big fat republican bully in the schoolyard . Barry will stand tall the next time.That ' ll be the day .
6364,99999047661789184,172191311,n,,,,,,Skinny bully gets body slammed by fat kid ! HTTPURL
6365,99852398297755649,45641337,y,self-disclosure,other,y,bully,none,@USER hahaha aww like that ... U know I 'm that Mexican bully ...
6368,99960473239289858,321486596,n,,,,,,"@USER Ck us out HTTPURL Sending out a positive messg "" Live "" Health Awareness , stop , gang , drug abuse , bullying ect"
6370,99818916519489536,320875208,n,,,,,,"if you dont like someone , fine . But dont bully them and make them fell like nothing because that hurts very much ! ! !"
6376,99777807407788032,47690039,y,self-disclosure,other,n,victim,none,I was bullied #wheniwas13 but now I am the OFFICE bully ! !
6379,99840943657717760,336011696,y,accusation,other,n,accuser,none,@USER why are u being so mean ! Ur a bully !
6386,100009808853336064,315327782,n,,,,,,Then youngbull started crying when they took him away from me lol
6390,100005005746114560,325792856,n,,,,,,"On my facebook , i created a group calling "" Stop bullying "" And i am so thankful ! Please stop bullying cause you dont know how much it hurts ."
6391,99712417050791936,331456268,y,self-disclosure,cyberbullying,n,defender,none,@USER Cause I 'm a good person and trying 2 get u guys 2 stop bullying ppl online it cruel .
6393,99847085721001984,88199217,n,,,,,,Stop Cyber bullying ! #NOH8 ! ! !
6395,100033406540316673,84267808,n,,,,,,#nw Bully Beatdown
6397,99988920342806528,71262127,n,,,,,,"Speaker at Tea party Rally : They made it about collective bargaining , its about collective bullying we are not going to be bullied any more ."
6402,99795499204358144,20075618,n,,,,,,@USER been sent a few of them . Thought they could bully me about . Put them right and they wo n't represent the client anymore !
6403,100010174391123968,37038179,y,self-disclosure,other,n,victim,none,"Rumor has it that bull Kareem is "" on my head "" . I thought he was over that ass whippin i gave him . Fuck it . He kno 's where I live ."
6404,100033495367303168,161058521,y,self-disclosure,other,n,victim,none,@USER I 've never seen myself as anything else I guess being bullied all ur life takes a toll
6406,99859819552444416,177770396,n,,,,,,@USER I know ! The dangerfactor ! Bulling ...
6410,99907213048561664,64104402,y,self-disclosure,cyberbullying,n,victim,none,@USER your laughter cuts like a knife ... quit cyber bullying me you dick ! !
6413,99973975639195648,331827999,y,report,cyberbullying,n,reporter,none,@USER yep ! But i 'm never forgetting this day ! He may think dat he wuz n't cyber bullying but he wuz ! I 'm never forgettin dat ...
6419,100025577238577152,100152383,y,report,other,n,reporter,none,Watching drillbit taylor @USER plays a great bully .
6423,99767401436033024,31500873,n,,,,,,feels like a bully ...
6426,100007375204909056,148589003,y,self-disclosure,other,n,victim,anger,#Itreallymakesmemad when they keep on bullying me ..
6427,99981556176785408,301752198,y,report,other,n,reporter,none,It 's funny to see my 22yr old brother get bullied by a 4 yr old
6429,99724089903685632,342892937,y,self-disclosure,other,n,victim,none,Why people always trynah bully me ?
6437,99708612687040512,18731863,n,,,,,,"@USER well i dont know why youre so damned happy , but bully for you , bro"
6441,100024003325988864,294537664,y,self-disclosure,other,n,victim,none,@USER thankyou and just pictures of you maybe holding a sign or video saying words do hurt or stop bullying stuff like that
6442,99838855359889408,338364515,n,,,,,,@USER Mmm just get too involved sometimes . Big problem there but it 's just me . If I see anyone being abused or bullied I Jump in ! Lol
6446,99953617053814785,239979045,y,report,other,n,reporter,none,@USER @USER Well If he threw More Punches at Floyd we would have gotten an exciting Fight .. but he let the little guy bully him
6449,99884314552041472,105131299,y,self-disclosure,other,n,bully,none,@USER it 's been A VERYYYYY LONG TIME I have n't bully Danny TTT ^ TTT Danny : STFO girl * smacks * Maya : * cries * T___T
6450,99924322830921728,338061704,n,,,,,,@USER i just watched the whole movie ( cyber bully ) that movie is great !
6451,100042033472872449,33756007,y,self-disclosure,other,n,defender,none,"funny how the person that bullies you in elementary is ugly as fuck in high school , and your high school bully , a loser in college ..."
6454,100049441834278912,20963110,y,report,other,n,reporter,none,@USER @USER @USER She is clueless about bullying
6458,99953837519015937,309796606,n,,,,,,to people who just stand watching .. here 's what happens when you do n't move a muscle ... STOP BULLYING HTTPURL
6460,99940713592127489,345175895,y,self-disclosure,other,n,defender,none,@USER i dnt get it when ppl bully u dnt stand u have to do something
6461,99719518443667456,181335283,y,report,other,n,reporter,none,Was hopin to chyll w / my bf 2nite ... but ohh no he in Bully ... smh ohh ok
6464,100015444232126464,75477240,n,,,,,,Shorts Bully #ReplaceMovieTitleWithShorts
6465,100039009450999809,35877580,y,report,other,n,reporter,anger,Yo nothing gets me more fucking pissed off then when my brother tells me he 's getting bullied
6467,99830901864796160,50389912,n,,,,,,Phillies Bully Giants ! ! ! LEGO ! ! !
6469,99743699822575616,68702863,n,,,,,,"@USER aww sorry Dave , I 'll wait til I see you in person to bully you ..."
6470,99793879494180864,76670616,y,report,other,n,reporter,none,@USER well one of her mates have been emailing me on Facebook asking if she got bullied at our school but I bet she told ( cont ...
6472,99828025251737600,14674366,n,,,,,,@USER I know TG fans would dismiss critics as hair shirted but think editorial position has a bullying attitude towards greener tech
6478,99791140697554944,37602607,n,,,,,,@USER that is wasteful and makes no sense . It 's like being the bully that knocks over your own cone !
6481,99819085973553152,53900401,n,,,,,,@USER patent applications allowed . Now patents are simply a tool used by big corporations to bully competitors out of business .
6483,99866425614811136,154958539,n,,,,,,"[ INFO ] “ After my teaser was released , there were articles saying that I looked like a bully , I was so happy ( cont ) HTTPURL"
6492,99927294805680128,125797951,n,,,,,,"PWI : VIDEO : LATEST TNA SPIN CYCLE WITH BULLY RAY , MICKIE JAMES AND MORE HTTPURL #Wrestling"
6493,100056007551623168,337518446,n,,,,,,SIGN IT MAKE A CHANGE STOP BULLYING HTTPURL
6495,100044756586991616,59813868,y,report,cyberbullying,n,reporter,none,"my anut is in the hospital and might die , and my cousin just got cyberbulled and crying her eyes out . </3"
6498,99885911139041280,146833137,n,,,,,,Bullying Works | The National Interest Blog : Any thought that the recent national embarrassment over the debt ce ... HTTPURL
